"Date","ADC","AFL","ARKR","AZPN","CLFD","DTE","ENDP","FLWS","FR","GMXR","GPC","HE","ISSC","ISSI","KSS","MTSC","NWN","ODFL","PARL","RELV","SIGM","STT","TRIB","UTR"
2007-02-02,34.79,48.7,31.24,10.81,1.4,46.94,30.55,7.11,47.78,35.41,48.19,27.02,19.41,6.32,73.15,41.8,41.08,31.7,6.23,10.15,25.7,71.75,8.99,52.6
2007-02-05,34.12,48.28,31.22,10.58,1.43,47.1,30.96,7.19,47.47,35.95,48.25,27.22,18.98,6.1,72.01,41.93,40.85,31.14,6.27,10.15,26.34,67.08,8.98,49.94
2007-02-06,34.94,48.83,31.15,10.29,1.42,47.22,30.65,7.47,47.99,35.52,48.65,27.09,19.33,6.1,73.18,41.84,40.94,31.98,7.18,10.44,26.6,68.17,9.01,49.79
2007-02-07,35.34,49.26,31.36,12.96,1.44,47.24,30.73,7.46,49.07,36,49.14,27.05,19.79,6.09,73.42,41.69,41.23,32.13,6.99,10.36,27.19,68.67,9.16,49.43
2007-02-08,35.05,48.08,31.47,12.81,1.5,47.42,30.81,7.74,49.05,35.61,48.87,27.21,19.71,6.08,72.5,41.78,41.29,31.57,7.48,10.44,26.92,68.23,9.19,49.63
2007-02-09,35.11,47.71,31.48,12.9,1.5,47.32,30.55,7.56,49,35.93,48.96,27.06,19.85,5.99,72.47,41.34,40.98,31.31,7.25,10.48,25.48,68.35,9.21,48.96
2007-02-12,34.49,47.86,31.5,12.77,1.55,46.74,30.65,7.6,48.9,35,48.82,27.17,19.49,5.94,71.83,40.51,40.97,30.99,6.99,11.06,25.61,68.33,9.15,48.91
2007-02-13,34.94,47.84,31.5,12.67,1.38,48,30.45,7.51,49.18,35.97,49.2,27.27,19.83,5.87,72.32,41.22,41.61,31.54,6.82,11.08,25.8,68.9,9.23,48.79
2007-02-14,34.55,47.9,32,12.91,1.4,48.32,29.98,6.91,49,36.64,49.46,27.26,19.85,6,73.03,40,41.81,32.88,6.84,11.17,26.18,70.08,9.25,48.02
2007-02-15,34.96,47.93,32.05,12.58,1.4,48.08,30.39,7.07,48.65,36.48,49.51,27.01,20.47,6.01,73.58,39.61,41.82,32.9,6.91,11.26,26.49,70.59,9.66,48
2007-02-16,34.36,47.99,32.5,12.86,1.42,47.99,30.83,6.98,48.75,36.68,49.77,27.01,21.12,6.03,73.82,39.31,42.9,32.39,6.79,10.29,26.24,70.17,9.88,47.88
2007-02-20,34.98,48.42,32.8,12.97,1.37,47.99,30.75,7.22,49.51,35.55,49.75,27.17,21.28,6.19,74.24,38.91,44.35,33.05,6.71,10.87,27.54,70.65,10.45,48.01
2007-02-21,34.39,47.9,34.48,12.99,1.37,47.79,30.55,7.52,49.33,34.35,50.09,27.18,20.88,6.17,73.64,38.88,44.48,33.51,6.6,10.94,27.36,70.1,10.2,47.87
2007-02-22,35.03,48.56,35.01,12.87,1.38,47.76,32.4,7.73,49.29,34.22,50.44,26.87,21.21,6.18,72.92,38.98,45.4,33.11,6.48,10.66,27.79,70.11,10.22,47.87
2007-02-23,34.62,48.59,35.37,12.81,1.41,47.75,32.07,7.81,48.1,34.18,50.56,27.02,21.66,6.16,72.6,38.84,45.41,33.33,6.53,10.84,27.98,69.22,10.09,47.73
2007-02-26,33.86,49.05,34.5,12.6,1.45,47.89,31.78,7.64,48.3,34.51,50.17,26.58,21.85,6.12,71.86,39.02,45.91,32.41,6.65,10.73,29.72,68.4,10.21,47.44
2007-02-27,33.47,47.23,34.25,12.01,1.31,46.64,31.6,7.35,46.33,33.08,48.33,25.79,21.32,5.99,69.02,37.28,44.79,31.17,6.3,10.22,27.07,65.2,10.11,45.69
2007-02-28,33.84,47.24,34.75,12,1.3,46.3,31.21,7.31,46.37,32.45,48.73,26.17,20.89,6.03,69,37.78,44.27,31.11,6,10.54,28.19,65.51,10.13,45.76
2007-03-01,34.11,47.06,34.45,11.87,1.27,46.76,30.63,7.61,46.4,32.68,48.51,26.29,20.09,5.93,67.53,37.68,43.8,30.81,5.99,10.6,27.38,65.83,10.05,46.17
2007-03-02,33.16,46.71,34.5,11.43,1.29,46.64,29.95,7.64,45.88,31.31,48.21,25.98,19.53,5.85,71.26,36.13,43.44,30.06,5.88,10.54,26.75,65.08,9.75,45.75
2007-03-05,32.54,46.49,34.2,11.7,1.28,45.82,29.64,7.15,44.44,29.82,48.05,25.38,19.35,5.69,70.19,35.95,42.49,29.1,5.47,10.38,25.53,64.39,9.47,44.09
2007-03-06,33.99,46.55,34.26,12.04,1.27,46.42,29.75,7.75,45.92,29.99,48.46,25.27,23.1,5.77,70.72,36.6,43,29.06,5.6,10.49,27.97,65.88,9.16,44.36
2007-03-07,33.19,46.26,34.25,11.97,1.32,46.31,29.67,7.63,45.28,30.56,48.25,25.36,23.46,5.79,71,36.25,42.71,28.91,5.8,10.25,28.11,65.24,8.98,44.36
2007-03-08,33.13,46.33,33.8,12.03,1.3,46.23,30.08,7.43,45.68,30.61,48.63,25.4,24.1,5.9,72.76,35.81,43.06,29.23,5.77,10.49,27.99,65.53,8.91,44.99
2007-03-09,34.1,46.23,33.74,11.96,1.23,46.48,29.84,7.58,46.09,29.46,48.67,25.41,24.3,5.82,72.82,36.62,43.44,29.35,5.79,10.12,28.09,65.32,8.92,45.12
2007-03-12,34.16,46.9,33.7,12.13,1.27,46.5,29.84,7.71,46.18,29.18,48.81,25.56,24.66,5.85,73,37.28,43.84,29.41,5.92,10.51,28.36,64.62,8.9,45.01
2007-03-13,33.4,45.64,32.6,11.75,1.3,46.12,29.22,7.19,44.82,28.47,48.23,25.24,24.36,5.84,71.53,36.75,43.24,28.25,5.64,10.59,27.02,62.28,8.88,44.4
2007-03-14,33.2,45.88,33,11.82,1.27,46.32,29.05,7.2,45.37,29.16,48.53,25.36,24.26,5.82,70.75,36.59,43.64,28.68,5.63,10.75,27.21,63.11,8.82,44.52
2007-03-15,33.87,46,32.13,12.01,1.25,46.48,28.39,7.35,46.11,29.45,48.72,25.61,24.5,5.79,72.77,37.04,44.82,28.92,5.72,10.59,27.22,63.6,8.81,44.95
2007-03-16,33.66,45.79,32.79,12.52,1.25,46.31,28.38,7.05,46.2,29.01,48.42,25.34,24.66,5.58,71.96,36.85,44.52,28.19,5.8,10.65,27.71,63.26,8.91,44.83
2007-03-19,33.93,46.26,32.19,12.43,1.28,46.82,29.36,7.16,46.29,29.31,49.06,25.51,25.69,5.8,72.97,37.36,44.7,27.69,5.65,10.69,28.85,63.41,9.08,45.55
2007-03-20,34.08,46.68,32.15,12.81,1.29,47.47,29.41,7.28,46.11,29.3,49.52,25.8,26.49,5.75,73.74,37.46,45.18,28.76,5.8,10.79,29.46,63.27,9.13,46.26
2007-03-21,34.5,47.83,31.4,12.81,1.21,47.8,29.42,7.36,46.8,30.57,49.9,26.09,26.69,5.83,74.06,38.38,45.85,29.16,6,10.77,30.45,65.3,9.3,46.86
2007-03-22,34.47,47.66,31.32,12.95,1.22,47.46,29.24,7.76,46.87,31.77,49.56,26.25,26.21,5.74,74.2,39.01,45.77,29.1,6,10.94,31.02,64.94,9.25,47.09
2007-03-23,34.61,47.64,32.33,13,1.26,47.75,28.99,7.92,46.81,31.67,49.68,26.28,26.65,5.78,75.43,39.02,45.91,29.8,5.99,10.99,30.87,66.04,9.11,47.44
2007-03-26,34.39,47.54,31.98,12.96,1.25,48.01,29.24,7.88,45.8,31.92,49.68,26.48,26.23,5.77,75.95,38.83,45.84,29.55,5.98,11.17,30.46,65.72,9.17,47.59
2007-03-27,33.89,47.05,31.96,13.05,1.21,47.83,29.24,7.85,45.5,30.72,49.16,26.26,25.68,5.7,76.03,38.86,45.95,29.23,5.78,11.07,30.36,64.98,9.2,46.99
2007-03-28,32.79,46.75,32,13.07,1.24,48.15,29.44,7.78,44.6,31.22,48.59,26.17,25.15,5.7,75.75,39.42,45.91,28.74,5.59,11.28,27.08,65.04,9.23,46.66
2007-03-29,32.7,46.92,32.5,13.08,1.23,48.18,29.63,7.76,44.86,30.96,48.75,26.01,25.11,5.55,76.22,39.5,45.94,28.65,5.6,11.27,26.53,65.07,9.07,46.65
2007-03-30,34.14,47.06,33.95,13,1.22,47.9,29.4,7.78,45.3,30.73,49,25.99,25.32,5.57,76.61,38.84,45.67,28.81,5.58,10.94,26.26,64.75,9.08,47.07
2007-04-02,33.7,47.34,35,12.85,1.27,48.73,28.98,7.98,45.67,31.06,49.29,26.36,25.77,5.52,77.49,38.72,46.39,28.92,5.24,10.91,25.95,64.66,9.13,47.24
2007-04-03,34.45,47.64,34.92,13.19,1.24,48.64,29.52,7.91,45.77,31.67,49.89,26.2,25.79,5.5,78,38.67,46.59,29.29,5.33,10.8,26.23,66.01,9.37,47.35
2007-04-04,33.38,47.98,34.88,13.21,1.21,48.35,29.98,7.99,45,33.75,49.68,26.1,25.68,5.54,77.98,38.76,46.65,28.45,5.18,10.95,26.47,65.86,9.31,47.75
2007-04-05,34.13,47.92,35.1,13.08,1.25,48.41,30.53,7.88,44.9,33.46,49.62,26.08,26.49,5.6,78.38,38.88,46.48,28.9,5.23,11.11,26.95,66.86,9.3,47.87
2007-04-09,34.06,48.13,35.2,13.5,1.22,48.57,30.66,7.8,44.32,33.26,49.81,26.21,26,5.69,78.47,37.98,46.32,28.93,5.22,11.26,26.27,66.99,9.3,47.64
2007-04-10,34.35,48.14,35.18,13.64,1.25,48.92,30.73,7.92,44.25,33.62,49.82,26.14,25.9,5.64,77.75,38.55,46.7,28.9,5.07,11.54,26.58,66.87,9.36,47.67
2007-04-11,34.2,47.76,33.6,13.6,1.2,48.79,30.31,8.24,43.9,33.96,49.07,26.12,25.76,5.44,77.2,38.34,46.21,28.18,5.47,11.07,26.14,66.16,9.56,47.39
2007-04-12,34.21,47.74,34.51,14.02,1.21,49,30.99,8.31,43.81,34.65,49.25,26.02,25.98,5.55,77.98,37.76,46.08,29.09,5.52,10.73,26.2,66.11,9.63,47.38
2007-04-13,34.21,47.78,34.59,13.99,1.27,48.7,30.93,8.5,44.36,34.55,49.15,26.2,25.86,5.79,77.24,37.86,46.28,28.8,5.77,10.8,26.04,66.59,9.65,47.41
2007-04-16,34.3,48.43,35,14,1.22,48.99,31.05,8.45,44.69,35.4,50,26.25,26.82,5.8,76.77,38.98,46.9,29.75,5.23,10.83,27.35,67.92,9.68,48.11
2007-04-17,34.2,48.62,34.52,13.99,1.26,49.24,30.23,8.55,44.97,34.69,49.8,26.2,26.72,5.84,77.95,39.14,46.81,30.15,5.01,10.97,26.73,68.71,9.64,48.12
2007-04-18,34.08,48.9,34.54,13.77,1.22,49.09,30,8.48,43.99,34.62,49.89,26.23,26.01,5.89,78.31,38.9,46.17,30.04,4.95,10.94,27.44,68.93,9.67,48.01
2007-04-19,34.2,48.68,34.4,13.92,1.22,48.73,29.99,8.21,43.49,34.84,49.44,26.36,25.6,5.71,78.58,38.79,45.78,30.59,4.83,11,27.16,68.33,9.65,47.91
2007-04-20,34.08,49.1,34.39,13.96,1.23,49.69,30.02,8.08,43.88,35.63,49.86,26.45,26.09,5.8,78.89,40.14,46.38,31.89,4.91,10.97,27.05,69.51,9.75,48.14
2007-04-23,34.22,48.93,34.4,14,1.2,49.83,29.58,8.12,44.3,35.76,49.92,26.45,25.75,5.85,77.92,39.2,46.8,31.99,4.74,10.9,27.35,69.01,9.85,47.9
2007-04-24,33.94,49.22,34.4,13.94,1.24,50.12,29.83,8.05,44.01,34.98,49.88,26.43,25.16,5.79,76.89,38.97,47.15,32.32,4.89,11,27.3,68.91,9.77,47.85
2007-04-25,34.19,51.45,34.46,14,1.22,51.44,29.9,8.31,44.09,35.4,50.3,26.43,24.4,5.84,77.73,39.38,47.82,33.21,4.93,10.82,26.48,69.72,9.88,48.29
2007-04-26,34.22,51.16,34.71,14.32,1.22,51.46,30.62,8.35,44.2,34.69,50.3,26.49,28.54,5.75,77.14,38.81,48.61,31.21,4.75,10.8,26.99,69.34,10.8,47.84
2007-04-27,34.1,51.25,34.79,14,1.18,50.98,31.4,8.18,44.27,34.46,49.96,26.41,28.17,5.66,76.34,42.01,49.85,30.59,4.72,10.91,26.76,69.5,10.82,47.69
2007-04-30,33.9,51.34,35,13.58,1.22,50.59,30.94,8.09,43.79,33.5,49.41,26.32,27.14,5.65,74.04,42.51,50.81,29.56,4.56,10.65,23.43,68.87,10.77,47.15
2007-05-01,33.65,51.46,35.03,13.98,1.19,51.29,31.1,8.16,43.8,33.57,49.6,26.58,26.62,5.5,74.64,41.93,51.89,28.7,4.47,10.24,24.75,68.71,10.7,47.53
2007-05-02,33.88,52.01,34.87,14.15,1.48,51.35,31.97,8.15,44.53,34.96,49.88,26.65,26.63,5.45,73.93,42.41,52.58,29.66,4.48,10.48,25.82,69.44,10.82,47.5
2007-05-03,34.1,52.92,34.5,14.5,1.32,51.5,31.69,8.01,44.9,35.47,49.87,26.32,26.91,5.42,73.2,43.03,51.76,30.22,4.58,9.55,26.99,69.89,10.86,47.42
2007-05-04,33.86,52.66,34.71,14.62,1.33,51.39,31.88,8.01,45.02,35.56,49.27,25.94,26.7,5.5,73.98,43.49,51.7,30.29,4.55,9.62,27.83,69.8,10.87,47.74
2007-05-07,34.26,52.89,34.93,14.4,1.36,51.77,31.92,8.26,44.52,35.03,49.45,25.73,26.88,5.56,74.53,43.03,52.09,30.04,4.5,9.75,27.42,69.83,10.99,48.05
2007-05-08,34.3,52.79,34.75,14.62,1.33,51.86,31.87,8.21,44.23,37.16,49.4,25.66,25.62,5.46,72.88,43.54,52.62,30.56,4.39,10.2,27.61,69.39,10.82,47.7
2007-05-09,34.42,52.69,34.39,13.85,1.25,51.93,32.15,8.15,44.52,37.68,49.78,25.4,26.87,5.49,73.55,43.49,52.47,30.41,4.47,10.5,28.47,69.64,10.92,47.04
2007-05-10,33.26,52,33.56,14.28,1.32,51.77,31.62,8,44,36.56,49.3,25.49,26.95,5.43,73.66,42.23,51.01,29.7,4.75,10.21,28.35,68.12,10.69,47.18
2007-05-11,34.55,52.08,34.11,14.69,1.22,52,31.75,8.22,44.21,36.75,49.39,25.37,26.57,5.47,72.6,42.76,51.27,29.9,4.85,10.23,28.79,68.43,10.79,47.4
2007-05-14,34.04,52.53,34.53,14.38,1.3,52.6,31.88,8.04,43.93,36.75,49.28,25.23,25.45,5.6,72.09,42.53,51.1,29.31,4.75,10.43,28.04,67.92,10.75,47.14
2007-05-15,33.78,52.11,34.66,14.2,1.37,52.63,32.15,7.8,43.49,37.07,49.2,25.4,25.5,5.68,71.62,43.19,51.2,29.57,4.89,9.81,27.86,66.97,10.51,47.06
2007-05-16,33.75,52.12,34.76,14.37,1.28,52.79,32.34,7.82,43.3,37.96,49.59,25.39,25.57,5.75,71.96,43.48,51.75,30.34,4.77,9.91,28.22,67.05,10.66,47.74
2007-05-17,33.51,51.76,34.3,14.21,1.39,52.8,32.78,8.25,42.67,38.45,49.74,25.32,25.54,5.64,74.16,43.01,51.27,30.31,4.72,10.1,28.01,67.3,10.69,47.89
2007-05-18,33.29,51.8,33.55,14.46,1.34,52.92,32.98,8.18,42.29,38.7,50.07,25.37,26.03,5.68,75.03,43.72,51.69,30.96,4.78,9.79,28.41,68.38,10.7,47.93
2007-05-21,33.71,51.79,33.01,14.58,1.31,53.73,34.24,8.27,43.27,39.69,50.37,25.31,26.97,5.69,73.85,43.79,51.55,31.24,4.82,9.96,27.9,68.88,10.9,48.39
2007-05-22,33.76,52.16,33.95,15.37,1.29,54.2,33.95,8.32,43.58,38.96,50.65,25.16,26.46,5.63,73.11,44.02,51.46,31.47,4.81,10.16,29.07,68.67,10.89,48.81
2007-05-23,33.31,51.96,34.51,15.31,1.25,53.52,33.45,8.51,43.07,38.61,50,25.03,26.79,5.59,73.81,43.61,51.19,31.44,4.61,10.2,28.26,67.98,10.95,48.76
2007-05-24,33.37,51.98,35,14.58,1.19,52.33,33.37,8.52,42.09,37.35,49.6,24.5,26.44,5.47,73.98,43.03,50.24,30.56,4.46,10.16,27.07,66.94,10.79,48.15
2007-05-25,33.16,52.3,35.21,14.81,1.19,52.21,33.49,8.59,42.44,38.06,49.97,24.33,25.83,5.55,73.57,43.32,49.88,30.35,4.41,10.07,27.57,67.57,11.1,48.45
2007-05-29,34.23,52.14,34.65,14.89,1.28,52.28,33.94,8.55,43.27,38.07,50.78,24.45,26.23,5.65,74.17,44.26,50.25,30.32,4.48,10.44,27.26,67.7,11.24,48.88
2007-05-30,34.55,52.74,35,14.81,1.21,52.78,33.64,8.65,44.27,38.64,51.29,24.52,26.05,5.58,75.01,44.09,50,31.11,4.43,10.5,27.54,68.44,11.27,49.05
2007-05-31,35,52.86,34.95,14.86,1.27,52.88,35.26,8.87,44.6,38.69,51.32,24.5,26.28,5.7,75.32,43.91,49.83,31.23,4.46,10.43,27.92,68.27,11.28,48.98
2007-06-01,34.67,53.04,34.95,15.39,1.26,52.71,35.03,9.13,44.84,39.18,50.89,24.35,27.52,5.79,76.1,44.46,49.84,31.23,4.49,10.5,28.63,68.05,11.59,49.58
2007-06-04,34.38,52.94,34.95,15.66,1.29,52.45,34.7,9.09,45.47,40.05,51.43,24.55,27.28,5.84,76.43,44.26,49.86,30.95,4.42,10.54,29.08,68.38,11.7,50.04
2007-06-05,33.55,52.78,34.95,15.75,1.21,52.4,34.72,9.08,44.7,39.8,50.56,23.93,28.05,5.77,75.89,43.23,49.21,30.82,4.48,10.22,26.68,68.31,11.68,49.27
2007-06-06,33.4,52.59,34.3,15.71,1.27,51.4,34.7,9.2,44.43,38.06,49.75,23.53,27.17,5.87,74.75,43.35,48.74,30.25,4.55,10.27,27.31,67.75,11.74,48.88
2007-06-07,33.51,52.22,34.9,15.12,1.21,49.33,34.19,8.94,42.92,36.36,49.09,23.26,27.31,5.71,72.22,42.7,47.14,29.22,4.44,9.96,25.81,66.42,11.5,47.84
2007-06-08,33.65,52.32,34.88,15.32,1.24,50.06,33.91,9.23,43.54,36.77,49.83,23.41,27.24,5.9,72.41,43.27,47.23,29.95,4.62,10,26.64,67.68,11.43,48.13
2007-06-11,33.78,53.59,35.07,15.47,1.29,50.76,33.89,9.18,42.69,37.07,49.84,23.55,26.82,5.96,72.05,42.58,47.72,29.82,4.46,9.94,27.03,68.16,11.46,48.31
2007-06-12,32.9,52.9,35.06,14.54,1.25,49.98,33.91,9.08,41.82,37.25,49.38,23.2,25.79,5.91,70.65,41.74,46.76,29.27,4.56,9.99,26.55,66.76,11.48,47.9
2007-06-13,32.85,53.1,35.1,14.49,1.28,51.24,34.2,9.22,42.39,37.71,50.08,23.29,25.51,5.93,70.85,42.63,47.61,29.75,4.61,9.95,26.67,68.74,11.32,48
2007-06-14,32.76,52.8,35.1,14.61,1.28,50.98,34.49,9.16,41.9,38.33,49.89,23.32,24.92,5.93,72.5,42.47,47.72,30.43,4.54,9.88,25.83,68.77,11.58,48.8
2007-06-15,32.7,52.74,35.1,14.71,1.28,51.38,34.53,9.35,42.41,38.28,49.87,23.41,24.79,5.99,71.43,42.76,48.46,30.97,4.55,9.99,25.5,69.84,11.59,48.94
2007-06-18,32.99,52.74,35.05,14.61,1.25,50.76,34.93,9.24,41.6,37.77,49.88,23.29,25.5,6.07,70.85,42.93,48.18,30.1,4.55,9.96,25.96,70.25,11.37,48.68
2007-06-19,33.83,53.06,35.15,14.58,1.23,50.89,34.23,9.36,41.25,37.86,50.01,23.39,25.26,6.09,71.02,43.69,47.64,30.06,4.66,10.15,25.54,70.45,11.44,48.56
2007-06-20,32.74,52.63,35.2,14.2,1.21,49.55,34.06,9.13,40.3,37.43,49.7,23.03,24.08,6.14,70.52,43.42,46.76,29.66,4.6,10.23,25.12,69.37,11.26,48.29
2007-06-21,32.32,53.19,35.08,14.12,1.25,49.48,34.7,9.03,39.5,37.6,50.17,23.03,23.64,6.44,71.37,43.19,46.76,30.01,4.58,10.41,25.51,69.42,11.23,48.21
2007-06-22,32.23,52.68,35.49,13.78,1.18,48.46,34.09,8.98,39.23,36.02,49.37,22.81,22.83,6.3,70.26,43.32,46.08,29.62,4.55,10.17,24.92,68.32,11.15,48.39
2007-06-25,31.66,51.91,35.2,13.97,1.18,48.56,33.91,8.78,39.01,35.32,49.46,22.87,22,6.3,69.63,42.57,45.58,30.25,4.3,10.27,24.88,68.18,11.11,48.64
2007-06-26,31.27,51.79,35.2,13.82,1.17,47.96,34.89,9.21,38.96,34.29,49.45,23.13,22.4,6.28,68.18,43.2,45.5,29.87,4.41,10.3,25.06,67.76,11.12,49.07
2007-06-27,31.76,52.28,35.35,13.97,1.12,48.55,34.15,9.21,39.08,34.88,49.83,23.53,23.73,6.37,71.2,44.21,46.4,30.98,4.64,10.31,25.86,68.73,11.74,49.52
2007-06-28,31.32,51.98,35.73,13.98,1.12,48.22,33.62,9.07,39.17,34.19,49.84,23.63,23.06,6.34,71.31,43.78,46.44,30.36,4.49,10.53,26.21,69.07,11.66,49.23
2007-06-29,31.25,51.4,36.99,14,1.13,48.22,34.23,9.43,38.76,34.6,49.6,23.69,23.22,6.3,71.03,44.67,46.19,30.15,4.44,10.5,26.09,68.4,11.6,49.18
2007-07-02,31.8,52.1,37.25,13.44,1.12,48.7,34.64,9.67,39.15,33.56,50.3,23.67,23.69,6.5,70.21,46.03,46.5,30.76,4.48,11.02,26.9,68.7,11.74,50.89
2007-07-03,32.32,52.25,37.09,13.79,1.17,49.09,35,9.81,38.98,33.45,50.48,23.79,23.78,6.54,69.71,46.63,46.2,31.07,4.56,11.03,26.36,70.35,11.59,50.87
2007-07-05,32.05,51.76,37,13.32,1.12,48.99,34.68,9.82,39.37,33.42,50.12,23.6,23.87,6.65,70.15,46.5,46.08,30.83,4.56,11.02,26.35,69.98,11.61,50.96
2007-07-06,31.53,52.18,36.95,13.29,1.17,48.62,34.58,9.9,39.27,33.83,50.33,23.54,23.8,6.48,70.46,44.73,45.41,31.18,4.5,11.35,26.18,69.85,11.75,51.41
2007-07-09,31.78,51.7,36.72,13.47,1.16,48.93,34.72,9.93,38.6,34.09,49.97,23.49,22.93,6.58,69.45,44.79,45.66,31.24,4.52,11.31,25.68,69.03,11.65,51.44
2007-07-10,30.51,50.7,36.75,13.26,1.13,48.26,34.5,9.78,37.99,33.17,48.99,23.13,21.53,6.5,68.12,44.9,44.87,30.38,4.56,10.89,26.2,67.63,11.69,50.48
2007-07-11,31.4,51.24,36.9,13.44,1.12,49.11,34.7,9.86,38.27,33.35,49.33,23.12,21.35,6.93,68.44,45.52,44.87,31,4.51,10.98,28.28,67.62,11.51,50.89
2007-07-12,31.6,52.32,36.9,13.72,1.13,50.67,34.22,10.03,39.31,33.79,50.21,23.57,21.97,6.86,69.28,46.18,46.03,31.55,4.55,11.02,28.52,68.85,11.41,51.23
2007-07-13,31.55,52.48,36.75,13.54,1.13,50.9,34.05,9.68,40.71,33.99,50.41,23.84,21.6,6.92,68.68,45.83,46.07,31.51,4.74,11.1,30.85,70.02,11.4,51.06
2007-07-16,30.88,52.4,37.15,13.73,1.14,50.33,34.13,9.9,40.48,34.13,50.46,23.52,20.5,6.8,68.11,45.09,45.56,31.89,4.74,11.12,30.57,70.39,11.2,50.37
2007-07-17,31.29,52.59,37.15,14.06,1.11,50.09,34.16,10.28,40.69,34.59,50.5,23.4,21.23,6.86,66.96,46.54,45.66,31.57,4.53,11.18,32.44,71.87,11.26,49.89
2007-07-18,31.94,52.08,37.01,14,1.11,50.43,34.01,10.05,40.65,34.98,50.59,23.51,21.2,6.8,66.83,45.92,45.5,31.48,4.57,11.16,32.13,71.4,11.3,49.08
2007-07-19,32.47,52.35,37,14.24,1.11,51.34,34.02,9.99,41.25,36.35,51.19,23.7,20.95,6.75,66.61,47.07,46.05,31.51,4.52,11.34,31.95,71.39,11.22,49.27
2007-07-20,32.11,51.26,37.63,13.67,1.13,50.89,33.66,9.89,40.28,35.12,49.07,23.34,19.95,6.72,65.32,46.5,45,30.66,4.41,11.15,31.37,70,11.2,48.12
2007-07-23,31.54,52.62,37.32,14.02,1.14,51.21,34.22,9.9,39.87,34.26,49.55,23.66,19.98,6.82,65.03,46.44,45.33,28.6,4.36,11.36,31.16,70.84,11.3,48.01
2007-07-24,30.37,51.9,37.3,13.42,1.14,49.5,33.73,9.61,39.45,32.09,49.96,23.15,19.06,6.68,64.14,45.17,43.84,27.13,4.44,11.3,30.32,68.65,11.01,46.67
2007-07-25,29.54,56.19,36.48,13.38,1.11,49.73,34.08,9.61,40.1,31.62,50.08,23.38,18.5,6.49,64.22,45.64,44.01,27.5,4.33,11.33,31.02,69.3,10.33,46.57
2007-07-26,28.78,53.32,36.54,13.02,1.12,48.62,33.53,9.39,39.98,30.84,49.07,23.13,19.89,6.24,62.35,43.25,43.24,28.05,4.25,11.37,30.27,67.49,10.49,44.74
2007-07-27,27.77,52.87,35.71,12.28,1.1,46.35,33.2,9.56,38.95,30.43,47.52,22.88,18.21,6.4,61.89,39.02,41.55,28.45,4.15,11.26,31.19,66.71,10.56,43.72
2007-07-30,28.26,53.14,36.47,12.74,1,47.33,33.61,9.4,38.7,31.35,48.29,22.94,18.54,6.37,62.4,41.98,41.86,28.84,4.3,11.12,32.78,68.04,10.53,43.87
